ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	RANK	LINKS	WEIGHTS	URLS	DIRECTIONS	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2590-368	368	to row (with oars)	1849	ROW	368	74 165 2132 504	2 2 1 1	shift84 shift1978 shift2287 shift3329	— → → —	4	1
Zalizniak-2020-2590-369	369	to rise (of heavenly bodies)	568	RISE (MOVE UPWARDS)	369	171 456 18 111	2 4 1 1	shift1888 shift2068 shift2069 shift2224	↔ → — —	4	1
Zalizniak-2020-2590-370	370	to remain, stay	987	REMAIN	370	463 754 124 106	5 2 3 1	shift1476 shift1477 shift3512 shift3626	→ → — —	4	1
Zalizniak-2020-2590-371	371	to pass by	558	PASS BY	371	1280 2018 1229 345	4 11 2 1	shift1648 shift1967 shift3240 shift3635	— → → —	4	1
Zalizniak-2020-2590-372	372	to move quickly	2220	MOVE QUICKLY	372	57 168 134 1313	7 1 1 1	shift980 shift1833 shift2000 shift3522	— → — →	4	1
Zalizniak-2020-2590-373	373	to move	765	MOVE	373	94 752 200 1173	1 2 2 3	shift116 shift3609 shift4097 shift4242	— → → —	4	3
Zalizniak-2020-2590-374	374	to milk	93	DRAW MILK	374	1 1125 2084 2101	1 2 5 1	shift737 shift1331 shift1644 shift2743	— → → →	4	1
Zalizniak-2020-2590-375	375	to meet	1831	MEET	375	1196 1229 2 749	1 4 0 5	shift39 shift3432 shift3737 shift4194	→ → — —	4	5
Zalizniak-2020-2590-376	376	to marry	203	MARRY	376	230 533 712 278	4 1 1 1	shift1424 shift3065 shift3624 shift3880	— → — —	4	1
Zalizniak-2020-2590-377	377	to live			377	621 200 983 513	6 7 2 2	shift1696 shift1700 shift2353 shift2524	→ → → —	4	2
Zalizniak-2020-2590-378	378	to lie (posture)	1411	LIE (REST)	378	1319 365 2554 533	10 8 3 1	shift1460 shift1837 shift2475 shift4073	→ — → →	4	1
Zalizniak-2020-2590-379	379	to leave	1752	LEAVE	379	17 743 1199 524	13 8 1 1	shift113 shift1884 shift3526 shift3551	— → — →	4	1
Zalizniak-2020-2590-380	380	to kiss	578	KISS	380	265 364 714 533	2 1 3 1	shift912 shift1266 shift3012 shift3064	— → — →	4	1
Zalizniak-2020-2590-381	381	to hide (tr.)	602	HIDE (CONCEAL)	381	495 2050 397 2554	4 1 7 1	shift374 shift921 shift1326 shift2476	→ → ↔ →	4	1
Zalizniak-2020-2590-382	382	to heat up	1341	HEAT UP	382	2062 1 700 283	1 4 1 3	shift169 shift559 shift605 shift996	→ → — →	4	3
Zalizniak-2020-2590-383	383	to hang	2884	HANG	383	2103 699 548 2130	11 3 1 2	shift1816 shift2308 shift2656 shift3485	→ → — →	4	2
Zalizniak-2020-2590-384	384	to grow (plants)	3461	GROW PLANTS	384	131 111 369 171	2 1 2 3	shift832 shift2225 shift3239 shift3670	— — → —	4	3
Zalizniak-2020-2590-385	385	to go upstream			385	49 1236 1988 2005	6 2 1 1	shift3717 shift4188 shift4189 shift4191	— — → →	4	1
Zalizniak-2020-2590-386	386	to fly away			386	2091 2078 35 2020	1 1 0 1	shift197 shift1092 shift1351 shift3907	→ → → →	4	1
Zalizniak-2020-2590-387	387	to fill (tr.)	2006	FILL	387	2116 578 1253 539	17 1 1 1	shift758 shift1711 shift1847 shift1886	→ → → →	4	1
Zalizniak-2020-2590-388	388	to feed	739	FEED	388	2118 2057 2064 2121	11 2 1 1	shift855 shift2888 shift3113 shift3436	→ → → →	4	1
Zalizniak-2020-2590-389	389	to fall asleep	1106	FALL ASLEEP	389	35 522 2048 1328	7 9 2 2	shift783 shift1347 shift1348 shift3207	→ → → →	4	2
Zalizniak-2020-2590-390	390	to extinguish	127	EXTINGUISH	390	270 766 82 774	1 6 1 1	shift608 shift2602 shift2963 shift3216	— → → →	4	1
Zalizniak-2020-2590-391	391	to err, be wrong	839	ERR	391	753 11 1134 1182	12 3 8 3	shift757 shift2019 shift2900 shift2901	↔ ↔ → —	4	3
Zalizniak-2020-2590-392	392	to drop (of liquid)	808	DRIP (FALL IN GLOBULES)	392	35 787 174 2154	2 1 3 1	shift1258 shift1272 shift2020 shift3413	— — — →	4	1
Zalizniak-2020-2590-393	393	to drink	1401	DRINK	393	1128 714 2392 128	6 6 2 1	shift1456 shift1565 shift2201 shift3013	→ — → —	4	1
Zalizniak-2020-2590-394	394	to choke	129	CHOKE	394	42 1133 1105 1177	1 1 1 1	shift400 shift401 shift402 shift2220	— — → —	4	1
Zalizniak-2020-2590-395	395	to cause to sit (to set)			395	2030 397 2017 2046	1 1 6 4	shift379 shift2803 shift4053 shift4054	→ — → →	4	4
Zalizniak-2020-2590-396	396	to cause	860	CAUSE	396	287 207 6 160	4 5 3 8	shift86 shift114 shift3712 shift4230	— — — —	4	8
Zalizniak-2020-2590-397	397	to bury	1719	BURY	397	381 74 766 395	7 3 1 1	shift1326 shift2525 shift2719 shift2803	↔ — → —	4	1
Zalizniak-2020-2590-398	398	to bind			398	1016 2103 2023 952	1 1 4 2	shift200 shift306 shift1065 shift1831	→ → → →	4	2
Zalizniak-2020-2590-399	399	to bend, bow (intr.)	2761	BEND (ONESELF)	399	2161 2143 1276 2024	1 6 1 2	shift277 shift754 shift2906 shift3159	→ → → →	4	2
Zalizniak-2020-2590-400	400	to be glad			400	161 780 533 525	1 0 1 1	shift1638 shift1835 shift2788 shift3058	— — — —	4	1
Zalizniak-2020-2590-401	401	to ask, inquire	1309	ASK (INQUIRE)	401	69 287 710 1979	3 1 1 2	shift1089 shift2677 shift2740 shift3389	— — → →	4	2
Zalizniak-2020-2590-402	402	to ask, beg	1828	ASK (REQUEST)	402	401 519 1302 708	11 1 1 1	shift960 shift2585 shift3623 shift3646	→ — — —	4	1
Zalizniak-2020-2590-403	403	thick (of a growth, hair)			403	2320 928 45 2347	2 4 1 1	shift235 shift1420 shift1624 shift1821	→ — — →	4	1
Zalizniak-2020-2590-404	404	tasty	1813	TASTY	404	295 800 686 62	5 2 1 1	shift376 shift2937 shift3439 shift3466	— ↔ → →	4	1
Zalizniak-2020-2590-405	405	table; desk	1775	TABLE	405	2342 2312 648 329	3 3 3 1	shift2197 shift2707 shift2731 shift4043	→ → — →	4	1
Zalizniak-2020-2590-406	406	summer	1342	SUMMER	406	250 815 322 444	7 2 2 1	shift62 shift2383 shift2403 shift3915	→ → — —	4	1
Zalizniak-2020-2590-407	407	stick (n.)	1295	STICK	407	1681 1909 1472 354	1 11 1 1	shift708 shift1372 shift2748 shift2995	— → → →	4	1
Zalizniak-2020-2590-408	408	spruce (Picea)	545	SPRUCE	408	1017 2370 178 1883	6 2 5 1	shift74 shift2153 shift2424 shift2440	— → — →	4	1
Zalizniak-2020-2590-409	409	spear	945	SPEAR	409	315 548 248 470	1 1 1 1	shift2390 shift3365 shift3366 shift3811	— → → —	4	1
Zalizniak-2020-2590-410	410	son	1620	SON	410	467 1861 4 464	8 1 1 1	shift574 shift4020 shift4026 shift4235	— → — —	4	1
Zalizniak-2020-2590-411	411	soldier	1941	SOLDIER	411	2575 2265 2190 16	1 3 1 1	shift1959 shift1960 shift2096 shift3788	→ → → —	4	1
Zalizniak-2020-2590-412	412	smoke	778	SMOKE (EXHAUST)	412	457 230 2243 2568	1 2 2 2	shift697 shift2637 shift2638 shift2639	— → → →	4	2
Zalizniak-2020-2590-413	413	skull	1605	SKULL	413	99 340 1665 1480	2 1 1 2	shift2815 shift2816 shift2817 shift3607	— — — —	4	2
Zalizniak-2020-2590-414	414	skin (of a person)	2613	SKIN (HUMAN)	414	255 2538 1868 1608	2 5 0 1	shift544 shift1352 shift2326 shift2805	→ → — —	4	1
Zalizniak-2020-2590-415	415	short (size)	1645	SHORT	415	305 598 2519 1563	1 8 13 2	shift214 shift902 shift1626 shift2869	→ — → →	4	2
Zalizniak-2020-2590-416	416	shadow	1388	SHADE	416	2230 1500 1640 2240	3 7 1 2	shift211 shift1601 shift1694 shift2721	→ → — →	4	2
Zalizniak-2020-2590-417	417	sea	1474	SEA	417	1617 2000 640 141	4 3 2 1	shift1095 shift1981 shift2529 shift2782	— → — —	4	1
Zalizniak-2020-2590-418	418	satiated, full	106	SATIATED	418	840 334 2218 2131	2 2 2 1	shift1790 shift2024 shift2025 shift2248	→ → → →	4	1
Zalizniak-2020-2590-419	419	rough, uneven	1923	ROUGH	419	835 117 2549 175	10 2 2 1	shift807 shift808 shift2002 shift3160	→ → → →	4	1
Zalizniak-2020-2590-420	420	rope, string, cord, lashing			420	36 1909 316 974	3 6 1 1	shift2412 shift2700 shift2966 shift4205	→ → — —	4	1
Zalizniak-2020-2590-421	421	poplar (Populus alba)	821	POPLAR	421	1001 1017 53 1491	4 1 1 1	shift2426 shift2431 shift2432 shift2435	— → → —	4	1
Zalizniak-2020-2590-422	422	period of time	508	PERIOD	422	1014 250 951 322	8 1 2 3	shift405 shift407 shift2899 shift4063	→ — → —	4	3
Zalizniak-2020-2590-423	423	penis	1222	PENIS	423	223 805 352 980	3 1 2 1	shift1768 shift2999 shift3000 shift3006	— — — —	4	1
Zalizniak-2020-2590-424	424	pear	922	PEAR	424	452 1468 2448 855	1 2 1 3	shift300 shift1698 shift3427 shift4247	→ ↔ → →	4	3
Zalizniak-2020-2590-425	425	paper	648	PAPER	425	891 2252 2455 960	15 2 9 1	shift699 shift700 shift701 shift1032	— → → —	4	1
Zalizniak-2020-2590-426	426	pain	1783	PAIN	426	686 31 760 300	2 9 1 1	shift1172 shift2185 shift2653 shift3881	→ — — —	4	1
Zalizniak-2020-2590-427	427	nut, hazel			427	1354 16 244 855	2 1 1 1	shift148 shift3796 shift4061 shift4253	→ → — →	4	1
Zalizniak-2020-2590-428	428	numerous			428	969 19 437 252	1 1 1 1	shift267 shift2851 shift2990 shift2991	— — → →	4	1
Zalizniak-2020-2590-429	429	noise	1182	NOISE	429	834 684 136 1470	13 2 1 2	shift625 shift2396 shift2688 shift4049	— — → —	4	2
Zalizniak-2020-2590-430	430	nettle (Urtica)	33	NETTLE	430	1570 2195 2285 187	3 2 4 2	shift1141 shift1387 shift1388 shift3837	→ → → —	4	2
Zalizniak-2020-2590-431	431	necessary	1030	NECESSARY	431	2173 1095 141 1636	1 2 1 1	shift377 shift3931 shift3940 shift4051	→ — — —	4	1
Zalizniak-2020-2590-432	432	narrow	1267	NARROW	432	176 2021 24 45	1 1 1 1	shift158 shift1786 shift2041 shift2879	→ → — →	4	1
Zalizniak-2020-2590-433	433	nail (body part)	1896	FINGERNAIL OR TOENAIL	433	234 2288 968 912	5 2 11 6	shift541 shift1079 shift1118 shift1203	→ → — —	4	6
Zalizniak-2020-2590-434	434	muzzle	2200	SNOUT	434	227 876 50 199	1 1 3 1	shift1285 shift1561 shift1562 shift3326	— → → —	4	1
Zalizniak-2020-2590-435	435	mind (n.)	1562	MIND	435	438 595 2341 120	1 10 2 2	shift250 shift1051 shift3406 shift3754	— → → —	4	2
Zalizniak-2020-2590-436	436	mane	1918	MANE	436	241 1552 1493 151	1 6 1 1	shift510 shift513 shift1940 shift4176	— → — —	4	1
Zalizniak-2020-2590-437	437	long (size)	1203	LONG	437	600 2324 320 935	22 2 9 8	shift1186 shift1415 shift1629 shift2870	— → → →	4	8
Zalizniak-2020-2590-438	438	location of emotions	2198	LOCATION OF EMOTIONS	438	34 435 37 601	17 1 24 12	shift47 shift250 shift1171 shift2714	— — ↔ —	4	12
Zalizniak-2020-2590-439	439	light (n.)	630	LIGHT (RADIATION)	439	346 44 1062 96	10 1 3 1	shift1072 shift2506 shift2796 shift3075	→ — — —	4	1
Zalizniak-2020-2590-440	440	life	210	LIFE	440	34 120 1014 2463	2 1 3 2	shift439 shift3755 shift3960 shift4282	↔ — — →	4	2
Zalizniak-2020-2590-441	441	ill, sick, not well	1847	SICK	441	222 345 85 305	1 1 4 1	shift2319 shift2943 shift4065 shift4114	→ → — —	4	1
Zalizniak-2020-2590-442	442	honest	1120	HONEST	442	615 12 177 38	1 4 1 1	shift50 shift1431 shift2749 shift3997	— — — —	4	1
Zalizniak-2020-2590-443	443	hell	878	HELL	443	572 7 2397 616	2 1 2 1	shift2522 shift3395 shift3396 shift4283	— — → —	4	1
Zalizniak-2020-2590-444	444	heat	612	HEAT	444	1350 760 296 406	1 1 2 1	shift546 shift2652 shift2953 shift3915	— → — —	4	1
Zalizniak-2020-2590-445	445	hail	609	HAIL	445	457 246 458 298	1 1 1 1	shift285 shift1053 shift2236 shift4137	— — — —	4	1
Zalizniak-2020-2590-446	446	grey	153	GREY	446	27 591 1582 231	1 2 2 2	shift353 shift1540 shift1541 shift3152	→ — — →	4	2
Zalizniak-2020-2590-447	447	greasy	955	GREASY	447	191 2165 2428 1785	17 2 11 1	shift1077 shift1681 shift1986 shift3337	→ → → →	4	1
Zalizniak-2020-2590-448	448	grass	606	GRASS	448	46 232 810 1176	3 1 1 2	shift804 shift2655 shift3078 shift4214	→ — → →	4	2
Zalizniak-2020-2590-449	449	grain, seed			449	2232 2255 803 3	2 1 2 1	shift2634 shift2635 shift2636 shift4302	→ → → —	4	1
Zalizniak-2020-2590-450	450	garbage	909	GARBAGE	450	2333 1833 2319 1053	1 2 1 1	shift553 shift1146 shift2273 shift2841	→ — → —	4	1
Zalizniak-2020-2590-451	451	front part	2194	FRONT (PART)	451	473 456 152 1010	3 3 1 4	shift1503 shift2255 shift2553 shift4092	— — — —	4	4
Zalizniak-2020-2590-452	452	fool	1438	FOOL	452	668 176 66 46	3 1 30 1	shift15 shift262 shift2679 shift4236	— — — —	4	1
Zalizniak-2020-2590-453	453	fearful, dreadful	528	DREADFUL	453	662 686 19 353	0 15 3 4	shift246 shift938 shift939 shift3673	— → → —	4	4
Zalizniak-2020-2590-454	454	eyelid	17	EYELID	454	455 3 235 1728	4 4 28 1	shift446 shift447 shift3745 shift3748	— — — —	4	1
Zalizniak-2020-2590-455	455	eyebrow	1173	EYEBROW	455	235 454 188 194	68 4 1 1	shift390 shift446 shift521 shift4085	— — → —	4	1
Zalizniak-2020-2590-456	456	east	1877	EAST	456	98 1858 451 1068	0 1 3 1	shift924 shift1663 shift2255 shift3914	— — — —	4	1
Zalizniak-2020-2590-457	457	dust	2	DUST	457	445 412 148 2245	1 1 1 7	shift285 shift697 shift1957 shift2089	— — — →	4	7
Zalizniak-2020-2590-458	458	dew	1977	DEW	458	1655 1466 2172 445	3 3 4 1	shift681 shift1297 shift2158 shift2236	— → → —	4	1
Zalizniak-2020-2590-459	459	deer	1936	DEER	459	1645 319 1424 228	1 3 2 1	shift3856 shift3948 shift3949 shift4279	— → → —	4	1
Zalizniak-2020-2590-460	460	deaf	996	DEAF	460	112 522 468 16	19 1 0 1	shift792 shift3053 shift3054 shift3790	→ → → —	4	1
Zalizniak-2020-2590-461	461	crown (n.)	1943	CROWN (OF HEAD)	461	1092 1093 1857 582	1 1 1 1	shift1970 shift3775 shift4143 shift4144	→ — — —	4	1
Zalizniak-2020-2590-462	462	crane (Grus)	1830	CRANE	462	1657 2472 2256 1052	1 5 1 3	shift1006 shift1178 shift3731 shift3821	— → → —	4	3
Zalizniak-2020-2590-463	463	corpse	767	CORPSE	463	255 478 715 522	2 4 1 1	shift431 shift1657 shift3457 shift3465	— — → →	4	1
Zalizniak-2020-2590-464	464	child	2099	CHILD	464	802 849 2346 410	13 1 3 1	shift2205 shift3906 shift4013 shift4235	↔ — → —	4	1
Zalizniak-2020-2590-465	465	camel	1871	CAMEL	465	2273 2397 2367 470	5 1 1 1	shift1449 shift1878 shift2842 shift3818	→ → → →	4	1
Zalizniak-2020-2590-466	466	bride	1266	BRIDE	466	331 2464 1045 1055	3 5 1 2	shift1085 shift1088 shift1278 shift1304	— → → →	4	2
Zalizniak-2020-2590-467	467	boy	1366	BOY	467	564 410 849 1601	31 8 1 2	shift57 shift574 shift670 shift3691	→ — — →	4	2
Zalizniak-2020-2590-468	468	blunt	379	BLUNT	468	112 277 97 1967	19 2 1 1	shift865 shift1792 shift3050 shift3983	→ — — →	4	1
Zalizniak-2020-2590-469	469	blood vessel	525	BLOOD VESSEL	469	1366 76 1548 809	2 5 3 1	shift615 shift1020 shift1877 shift3973	— — → —	4	1
Zalizniak-2020-2590-470	470	bishop (chess)			470	409 1922 833 1852	1 3 4 2	shift3811 shift3812 shift3815 shift3816	— — — —	4	2
Zalizniak-2020-2590-471	471	bile, gall	1780	BILE	471	1009 65 122 306	13 2 2 4	shift886 shift1557 shift2231 shift3073	— — — →	4	4
Zalizniak-2020-2590-472	472	berry	904	BERRY	472	1932 118 154 147	4 1 1 1	shift1049 shift1058 shift1060 shift3016	— → → —	4	1
Zalizniak-2020-2590-473	473	beginning	1557	BEGINNING	473	123 451 991 620	2 3 1 3	shift100 shift1503 shift1579 shift4091	— — — —	4	3
Zalizniak-2020-2590-474	474	beech	1950	BEECH	474	179 940 1003 1651	1 1 1 1	shift2418 shift2419 shift2423 shift2457	— — — —	4	1
Zalizniak-2020-2590-475	475	ahead			475	991 629 7 5	9 1 1 1	shift710 shift3215 shift3761 shift3762	— → — —	4	1
Zalizniak-2020-2590-476	476	North	1598	NORTH	476	123 98 1566 350	5 6 5 1	shift636 shift918 shift1048 shift3669	— — — —	4	1
Zalizniak-2020-2590-477	477	Gipsy, Gypsy	532	GIPSY	477	402 2028 283 733	2 1 2 3	shift1603 shift1604 shift1605 shift1606	→ → → →	4	3
Zalizniak-2020-2590-478	478	wooden object			478	463 655 2270	4 1 2	shift1657 shift2369 shift3149	— → →	3	2
Zalizniak-2020-2590-479	479	witch, sorceress			479	1828 869 584	5 3 2	shift3132 shift3962 shift3963	→ ↔ —	3	2
Zalizniak-2020-2590-480	480	wild, untamed	2230	UNTAMED OR WILD	480	1939 2539 85	2 1 3	shift1139 shift1569 shift1570	→ → →	3	3
Zalizniak-2020-2590-481	481	wife	1199	WIFE	481	230 1469 566	2 1 1	shift4281 shift4304 shift4305	— — —	3	1
Zalizniak-2020-2590-482	482	wheel	710	WHEEL	482	687 3 196	7 2 2	shift411 shift456 shift1481	→ — —	3	2
Zalizniak-2020-2590-483	483	vessel			483	2567 469 1475	1 11 2	shift338 shift1010 shift1779	→ → →	3	2
Zalizniak-2020-2590-484	484	unripe (fruit)	1958	UNRIPE	484	263 926 201	1 1 7	shift3426 shift3967 shift3993	— — →	3	7
Zalizniak-2020-2590-485	485	uncle (mother's brother)	2692	MATERNAL UNCLE (MOTHER'S BROTHER)	485	942 1721 1023	1 3 1	shift3702 shift3703 shift3870	— — —	3	1
Zalizniak-2020-2590-486	486	turnip (Brassica rapa var. rapa)	3062	TURNIP	486	1859 1850 21	1 1 1	shift427 shift1961 shift4197	— — →	3	1
Zalizniak-2020-2590-487	487	to worry, be agitated	150	WORRY	487	703 168 1547	2 2 1	shift1501 shift1802 shift2593	— — →	3	1
Zalizniak-2020-2590-488	488	to wet, moisten	28	MOISTEN	488	1256 1 393	3 2 2	shift770 shift1273 shift1274	→ → →	3	2
Zalizniak-2020-2590-489	489	to walk, to go	1443	WALK	489	107 517 270	3 1 1	shift658 shift1463 shift4127	— → —	3	1
Zalizniak-2020-2590-490	490	to understand	1536	UNDERSTAND	490	728 2024 133	2 1 1	shift251 shift1492 shift3858	— → —	3	1
Zalizniak-2020-2590-491	491	to try, to attempt	1812	TRY	491	127 168 28	23 1 1	shift4 shift264 shift3773	↔ — —	3	1
Zalizniak-2020-2590-492	492	to tremble	52	SHIVER	492	527 1001 779	20 2 1	shift1167 shift2427 shift3062	→ → —	3	1
Zalizniak-2020-2590-493	493	to tickle	3647	TICKLE (SOMEBODY)	493	514 1942 342	2 3 1	shift3123 shift3162 shift4116	→ → —	3	1
Zalizniak-2020-2590-494	494	to suffer	1101	SUFFER	494	281 527 256	10 1 21	shift137 shift245 shift1164	— — ↔	3	21
Zalizniak-2020-2590-495	495	to steal	713	STEAL	495	94 145 128	2 1 1	shift2121 shift2802 shift3106	— — →	3	1
Zalizniak-2020-2590-496	496	to sit down	1649	SIT DOWN	496	367 754 1996	5 1 2	shift1317 shift1780 shift2166	→ → →	3	2
Zalizniak-2020-2590-497	497	to shut, to close	1046	SHUT	497	754 2047 390	3 1 1	shift2076 shift2077 shift3243	— → →	3	1
Zalizniak-2020-2590-498	498	to shout	715	SHOUT	498	284 131 287	7 2 3	shift654 shift833 shift2675	→ — →	3	3
Zalizniak-2020-2590-499	499	to shine			499	266 130 2	2 1 1	shift1075 shift1356 shift3776	→ — —	3	1
Zalizniak-2020-2590-500	500	to shave	231	SHAVE	500	503 1262 283	1 2 2	shift659 shift1125 shift2777	— → →	3	2
Zalizniak-2020-2590-501	501	to shake	1909	SHAKE	501	2096 55 1	1 1 4	shift111 shift1242 shift1261	→ → →	3	4
Zalizniak-2020-2590-502	502	to separate	1359	SEPARATE	502	1277 1106 718	3 1 1	shift1791 shift3896 shift3897	→ — —	3	1
Zalizniak-2020-2590-503	503	to scratch (when itches)	1436	SCRATCH	503	500 698 360	1 1 2	shift659 shift690 shift1324	— — →	3	2
Zalizniak-2020-2590-504	504	to rub	1449	RUB	504	702 1973 368	2 2 1	shift2354 shift2736 shift3329	— → —	3	1
Zalizniak-2020-2590-505	505	to rotate (tr.)			505	1265 534 1979	1 2 1	shift318 shift735 shift2314	→ — →	3	1
Zalizniak-2020-2590-506	506	to return (intr.)	581	COME BACK	506	783 1974 2558	3 2 1	shift2877 shift2902 shift3478	→ → →	3	1
Zalizniak-2020-2590-507	507	to respect	385	RESPECT (SOMEBODY)	507	169 1977 527	10 4 15	shift2 shift1513 shift2174	— → —	3	15
Zalizniak-2020-2590-508	508	to repeat	880	REPEAT	508	169 708 744	1 2 1	shift1689 shift1775 shift3486	— → →	3	1
Zalizniak-2020-2590-509	509	to remember	707	REMEMBER	509	280 281 164	1 1 6	shift2261 shift2323 shift3734	— — —	3	6
Zalizniak-2020-2590-510	510	to regret	1875	REGRET	510	526 727 176	2 1 2	shift1212 shift1255 shift1536	— → —	3	2
Zalizniak-2020-2590-511	511	to push	1452	PUSH	511	1217 574 2121	6 1 1	shift1695 shift1705 shift3167	— → →	3	1
Zalizniak-2020-2590-512	512	to present, gift			512	283 524 1166	1 4 2	shift227 shift241 shift1862	— — →	3	2
Zalizniak-2020-2590-513	513	to plough	1921	PLOUGH	513	256 2452 377	18 3 2	shift1163 shift1336 shift2524	↔ → —	3	2
Zalizniak-2020-2590-514	514	to make noise	2895	MAKE NOISE	514	55 487 360	6 1 6	shift66 shift2289 shift2370	→ → →	3	6
Zalizniak-2020-2590-515	515	to listen	1608	LISTEN	515	746 744 265	1 1 2	shift77 shift2686 shift2722	— → →	3	2
Zalizniak-2020-2590-516	516	to light, to kindle (the fire)	737	LIGHT (IGNITE)	516	2012 130 2134	6 3 2	shift2053 shift2617 shift3309	→ → →	3	2
Zalizniak-2020-2590-517	517	to inhabit, live	363	DWELL (LIVE, RESIDE)	517	1319 1130 171	2 4 1	shift582 shift983 shift1839	↔ — —	3	1
Zalizniak-2020-2590-518	518	to imitate	117	IMITATE	518	736 772 2	1 1 2	shift729 shift4058 shift4270	— — —	3	2
Zalizniak-2020-2590-519	519	to hope	3212	HOPE (SOMETHING)	519	124 206 402	3 1 1	shift981 shift1921 shift2585	— — —	3	1
Zalizniak-2020-2590-520	520	to hew	553	HEW	520	1178 170 2036	2 2 2	shift2098 shift2368 shift2657	→ — →	3	2
